G: batch-17600/graph-1 N: 17600 M: 35200 cut: 26706.0 time: 1.44
G: batch-17600/graph-2 N: 17600 M: 35200 cut: 26706.0 time: 1.269
G: batch-17600/graph-3 N: 17600 M: 35200 cut: 26654.0 time: 1.275
G: batch-17600/graph-4 N: 17600 M: 35200 cut: 26704.0 time: 1.308
G: batch-17600/graph-5 N: 17600 M: 35200 cut: 26692.0 time: 1.333
G: batch-18000/graph-1 N: 18000 M: 36000 cut: 27258.0 time: 1.377
G: batch-18000/graph-2 N: 18000 M: 36000 cut: 27270.0 time: 1.296
G: batch-18000/graph-3 N: 18000 M: 36000 cut: 27312.0 time: 1.278
G: batch-18000/graph-4 N: 18000 M: 36000 cut: 27262.0 time: 1.293
G: batch-18000/graph-5 N: 18000 M: 36000 cut: 27244.0 time: 1.352
G: batch-18400/graph-1 N: 18400 M: 36800 cut: 27888.0 time: 1.315
G: batch-18400/graph-2 N: 18400 M: 36800 cut: 27898.0 time: 1.402
G: batch-18400/graph-3 N: 18400 M: 36800 cut: 27862.0 time: 1.303
G: batch-18400/graph-4 N: 18400 M: 36800 cut: 27858.0 time: 1.371
G: batch-18400/graph-5 N: 18400 M: 36800 cut: 27864.0 time: 1.293
G: batch-18800/graph-1 N: 18800 M: 37600 cut: 28502.0 time: 1.409
G: batch-18800/graph-2 N: 18800 M: 37600 cut: 28454.0 time: 1.339
G: batch-18800/graph-3 N: 18800 M: 37600 cut: 28476.0 time: 1.379
G: batch-18800/graph-4 N: 18800 M: 37600 cut: 28496.0 time: 1.383
G: batch-18800/graph-5 N: 18800 M: 37600 cut: 28458.0 time: 1.354
G: batch-19200/graph-1 N: 19200 M: 38400 cut: 29120.0 time: 1.395
G: batch-19200/graph-2 N: 19200 M: 38400 cut: 29092.0 time: 1.591
G: batch-19200/graph-3 N: 19200 M: 38400 cut: 29088.0 time: 1.358
G: batch-19200/graph-4 N: 19200 M: 38400 cut: 29074.0 time: 1.419
G: batch-19200/graph-5 N: 19200 M: 38400 cut: 29074.0 time: 1.423
G: batch-19600/graph-1 N: 19600 M: 39200 cut: 29724.0 time: 1.455
G: batch-19600/graph-2 N: 19600 M: 39200 cut: 29682.0 time: 1.437
G: batch-19600/graph-3 N: 19600 M: 39200 cut: 29722.0 time: 1.462
G: batch-19600/graph-4 N: 19600 M: 39200 cut: 29688.0 time: 1.487
G: batch-19600/graph-5 N: 19600 M: 39200 cut: 29686.0 time: 1.462
G: batch-20000/graph-1 N: 20000 M: 40000 cut: 30322.0 time: 1.491
G: batch-20000/graph-2 N: 20000 M: 40000 cut: 30294.0 time: 1.569
G: batch-20000/graph-3 N: 20000 M: 40000 cut: 30276.0 time: 1.484
G: batch-20000/graph-4 N: 20000 M: 40000 cut: 30284.0 time: 1.513
G: batch-20000/graph-5 N: 20000 M: 40000 cut: 30268.0 time: 1.51
G: batch-21000/graph-1 N: 21000 M: 42000 cut: 31776.0 time: 1.586
G: batch-21000/graph-2 N: 21000 M: 42000 cut: 31864.0 time: 1.605
G: batch-21000/graph-3 N: 21000 M: 42000 cut: 31818.0 time: 1.794
G: batch-21000/graph-4 N: 21000 M: 42000 cut: 31850.0 time: 1.571
G: batch-21000/graph-5 N: 21000 M: 42000 cut: 31798.0 time: 1.54
G: batch-22000/graph-1 N: 22000 M: 44000 cut: 33324.0 time: 1.669
G: batch-22000/graph-2 N: 22000 M: 44000 cut: 33304.0 time: 1.688
G: batch-22000/graph-3 N: 22000 M: 44000 cut: 33328.0 time: 1.682
G: batch-22000/graph-4 N: 22000 M: 44000 cut: 33316.0 time: 1.654
G: batch-22000/graph-5 N: 22000 M: 44000 cut: 33332.0 time: 1.656
G: batch-23000/graph-1 N: 23000 M: 46000 cut: 34868.0 time: 1.826
